Hours_Elapsed,Gas_MassFlow_kgs,Gas_Temp_In_C,Gas_Temp_Out_C,Gas_Press_In_bar,Gas_Press_Out_bar,Gas_PressureDrop_bar,Water_MassFlow_kgs,Water_Temp_In_C,Water_Temp_Out_C,Water_PressureDrop_bar,Calculated_LMTD_C,Calculated_U_Wm2K,Target_Fouling_Rf
213,36.4270,140.00,29.36,35.0000,24.3141,10.6859,600.0000,29.35,119.76,3.0300,2.70,426.55,1.221693e-04
214,36.2835,140.00,29.76,35.0000,24.3141,10.6859,600.0000,29.76,119.76,3.0300,0.00,426.46,1.226908e-04
215,36.6553,140.00,30.26,35.0000,24.3141,10.6859,600.0000,30.25,119.76,3.0300,2.48,426.36,1.232119e-04
216,37.0618,140.00,30.78,35.0000,24.3141,10.6859,600.0000,30.77,119.76,3.0300,2.56,426.27,1.237325e-04
217,36.8931,140.00,31.30,35.0000,24.3141,10.6859,600.0000,31.29,119.76,3.0300,2.69,426.17,1.242527e-04
218,36.5323,140.00,31.77,35.0000,24.3141,10.6859,600.0000,31.78,119.76,3.0300,0.00,426.08,1.247724e-04
219,36.6921,140.00,32.20,35.0000,24.3141,10.6859,600.0000,32.20,119.76,3.0300,2.16,425.98,1.252917e-04
220,36.4707,140.00,32.51,35.0000,24.3141,10.6859,600.0000,32.52,119.76,3.0300,0.00,425.89,1.258106e-04
221,36.9624,140.00,32.73,35.0000,24.3141,10.6859,600.0000,32.72,119.76,3.0300,2.52,425.79,1.263290e-04
222,36.9286,140.00,32.80,35.0000,24.3141,10.6859,600.0000,32.79,119.76,3.0300,2.68,425.70,1.268470e-04
223,36.6431,140.00,32.73,35.0000,24.3141,10.6859,600.0000,32.73,119.76,3.0300,0.00,425.61,1.273645e-04
224,36.6568,140.00,32.54,35.0000,24.3141,10.6859,600.0000,32.53,119.76,3.0300,2.65,425.51,1.278816e-04
225,37.0069,140.00,32.22,35.0000,24.3141,10.6859,600.0000,32.22,119.76,3.0300,0.00,425.42,1.283982e-04
226,36.7814,140.00,31.81,35.0000,24.3141,10.6859,600.0000,31.81,119.76,3.0300,2.42,425.33,1.289144e-04
227,37.0548,140.00,31.34,35.0000,24.3141,10.6859,600.0000,31.33,119.76,3.0300,2.55,425.23,1.294302e-04
228,36.5413,140.00,30.82,35.0000,24.3141,10.6859,600.0000,30.81,119.76,3.0300,2.40,425.14,1.299455e-04
229,36.4514,140.00,30.30,35.0000,24.3141,10.6859,600.0000,30.30,119.76,3.0300,2.29,425.05,1.304604e-04
230,36.1424,140.00,29.83,35.0000,24.3141,10.6859,600.0000,29.82,119.76,3.0300,2.54,424.95,1.309748e-04
231,36.6991,140.00,29.41,35.0000,24.3141,10.6859,600.0000,29.41,119.76,3.0300,2.10,424.86,1.314888e-04
232,36.3468,140.00,29.09,35.0000,24.3141,10.6859,600.0000,29.10,119.76,3.0300,0.00,424.77,1.320024e-04
233,36.0770,140.00,28.90,35.0000,24.3141,10.6859,600.0000,28.90,119.76,3.0300,2.42,424.68,1.325156e-04
234,36.2859,140.00,28.84,35.0000,24.3141,10.6859,600.0000,28.84,119.76,3.0300,2.56,424.58,1.330283e-04
235,36.1564,140.00,28.90,35.0000,24.3141,10.6859,600.0000,28.91,119.76,3.0300,0.00,424.49,1.335405e-04
236,36.5756,140.00,29.12,35.0000,24.3141,10.6859,600.0000,29.11,119.76,3.0300,2.50,424.40,1.340524e-04
237,36.9744,140.00,29.44,35.0000,24.3141,10.6859,600.0000,29.43,119.76,3.0300,2.55,424.31,1.345638e-04
238,36.2692,140.00,29.86,35.0000,24.3141,10.6859,600.0000,29.85,119.76,3.0300,2.56,424.21,1.350747e-04
239,37.0103,140.00,30.34,35.0000,24.3141,10.6859,600.0000,30.34,119.76,3.0300,2.36,424.12,1.355853e-04
240,36.1881,140.00,30.86,35.0000,24.3141,10.6859,600.0000,30.86,119.76,3.0300,2.47,424.03,1.360954e-04
241,36.6581,140.00,31.38,35.0000,24.3141,10.6859,600.0000,31.38,119.76,3.0300,2.21,423.94,1.366050e-04
242,36.7122,140.00,31.87,35.0000,24.3141,10.6859,600.0000,31.86,119.76,3.0300,2.22,423.85,1.371143e-04
243,36.8040,140.00,32.29,35.0000,24.3141,10.6859,600.0000,32.28,119.76,3.0300,2.69,423.76,1.376231e-04
244,35.9875,140.00,32.59,35.0000,24.3141,10.6859,600.0000,32.60,119.76,3.0300,0.00,423.67,1.381315e-04
245,36.6895,140.00,32.82,35.0000,24.3141,10.6859,600.0000,32.81,119.76,3.0300,2.85,423.57,1.386394e-04
246,36.7640,140.00,32.88,35.0000,24.3141,10.6859,600.0000,32.88,119.76,3.0300,2.55,423.48,1.391469e-04
247,36.2797,140.00,32.83,35.0000,24.3141,10.6859,600.0000,32.81,119.76,3.0300,2.74,423.39,1.396540e-04
248,36.4308,140.00,32.63,35.0000,24.3141,10.6859,600.0000,32.62,119.76,3.0300,2.62,423.30,1.401607e-04
249,36.2041,140.00,32.31,35.0000,24.3141,10.6859,600.0000,32.30,119.76,3.0300,2.35,423.21,1.406669e-04
250,36.6243,140.00,31.90,35.0000,24.3141,10.6859,600.0000,31.89,119.76,3.0300,2.74,423.12,1.411727e-04
251,36.7795,140.00,31.41,35.0000,24.3141,10.6859,600.0000,31.41,119.76,3.0300,2.01,423.03,1.416781e-04
252,36.0818,140.00,30.92,35.0000,24.3141,10.6859,600.0000,30.90,119.76,3.0300,2.85,422.94,1.421830e-04
253,36.1678,140.00,30.38,35.0000,24.3141,10.6859,600.0000,30.38,119.76,3.0300,0.00,422.85,1.426876e-04
254,36.4592,140.00,29.92,35.0000,24.3141,10.6859,600.0000,29.91,119.76,3.0300,2.68,422.76,1.431917e-04
255,36.8521,140.00,29.50,35.0000,24.3141,10.6859,600.0000,29.50,119.76,3.0300,2.53,422.67,1.436954e-04
256,36.5620,140.00,29.19,35.0000,24.3141,10.6859,600.0000,29.18,119.76,3.0300,2.66,422.58,1.441986e-04
257,36.3688,140.00,28.98,35.0000,24.3141,10.6859,600.0000,28.98,119.76,3.0300,0.00,422.49,1.447014e-04
258,36.3774,140.00,28.92,35.0000,24.3141,10.6859,600.0000,28.92,119.76,3.0300,2.39,422.40,1.452038e-04
259,36.6554,140.00,29.00,35.0000,24.3141,10.6859,600.0000,28.99,119.76,3.0300,2.59,422.31,1.457058e-04
260,36.1145,140.00,29.21,35.0000,24.3141,10.6859,600.0000,29.19,119.76,3.0300,2.73,422.22,1.462074e-04
261,36.2538,140.00,29.53,35.0000,24.3141,10.6859,600.0000,29.52,119.76,3.0300,2.89,422.13,1.467085e-04
262,36.3368,140.00,29.94,35.0000,24.3141,10.6859,600.0000,29.93,119.76,3.0300,2.44,422.04,1.472092e-04
263,36.7427,140.00,30.43,35.0000,24.3141,10.6859,600.0000,30.42,119.76,3.0300,2.52,421.95,1.477095e-04
264,35.9713,140.00,30.93,35.0000,24.3141,10.6859,600.0000,30.94,119.76,3.0300,0.00,421.86,1.482094e-04
265,36.5544,140.00,31.47,35.0000,24.3141,10.6859,600.0000,31.46,119.76,3.0300,2.38,421.78,1.487089e-04
266,36.5720,140.00,31.95,35.0000,24.3141,10.6859,600.0000,31.95,119.76,3.0300,0.00,421.69,1.492079e-04
267,36.3114,140.00,32.37,35.0000,24.3141,10.6859,600.0000,32.37,119.76,3.0300,0.00,421.60,1.497065e-04
268,36.5873,140.00,32.69,35.0000,24.3141,10.6859,600.0000,32.69,119.76,3.0300,2.32,421.51,1.502047e-04
269,36.2924,140.00,32.91,35.0000,24.3141,10.6859,600.0000,32.89,119.76,3.0300,2.82,421.42,1.507025e-04
270,36.3221,140.00,32.96,35.0000,24.3141,10.6859,600.0000,32.96,119.76,3.0300,0.00,421.33,1.511999e-04
271,36.2485,140.00,32.91,35.0000,24.3141,10.6859,600.0000,32.90,119.76,3.0300,2.56,421.24,1.516969e-04
272,35.8000,140.00,32.71,35.0000,24.3141,10.6859,600.0000,32.70,119.76,3.0300,2.61,421.16,1.521934e-04
273,36.5702,140.00,32.40,35.0000,24.3141,10.6859,600.0000,32.39,119.76,3.0300,2.66,421.07,1.526895e-04
274,35.8416,140.00,31.99,35.0000,24.3141,10.6859,600.0000,31.98,119.76,3.0300,2.80,420.98,1.531852e-04
275,36.1803,140.00,31.50,35.0000,24.3141,10.6859,600.0000,31.50,119.76,3.0300,2.53,420.89,1.536805e-04
276,35.9810,140.00,30.97,35.0000,24.3141,10.6859,600.0000,30.98,119.76,3.0300,0.00,420.81,1.541754e-04
277,36.2581,140.00,30.47,35.0000,24.3141,10.6859,600.0000,30.47,119.76,3.0300,0.00,420.72,1.546698e-04
278,35.7587,140.00,29.98,35.0000,24.3141,10.6859,600.0000,29.99,119.76,3.0300,0.00,420.63,1.551639e-04
279,36.3280,140.00,29.57,35.0000,24.3141,10.6859,600.0000,29.58,119.76,3.0300,0.00,420.54,1.556575e-04
280,35.7007,140.00,29.26,35.0000,24.3141,10.6859,600.0000,29.27,119.76,3.0300,0.00,420.46,1.561508e-04
281,35.9433,140.00,29.06,35.0000,24.3141,10.6859,600.0000,29.07,119.76,3.0300,0.00,420.37,1.566436e-04
282,36.1227,140.00,29.01,35.0000,24.3141,10.6859,600.0000,29.00,119.76,3.0300,2.52,420.28,1.571360e-04
283,36.5611,140.00,29.08,35.0000,24.3141,10.6859,600.0000,29.08,119.76,3.0300,1.98,420.19,1.576280e-04
284,36.1536,140.00,29.28,35.0000,24.3141,10.6859,600.0000,29.28,119.76,3.0300,0.00,420.11,1.581195e-04
285,36.3997,140.00,29.60,35.0000,24.3141,10.6859,600.0000,29.60,119.76,3.0300,2.20,420.02,1.586107e-04
286,36.3745,140.00,30.02,35.0000,24.3141,10.6859,600.0000,30.02,119.76,3.0300,2.39,419.93,1.591015e-04
287,35.8105,140.00,30.50,35.0000,24.3141,10.6859,600.0000,30.50,119.76,3.0300,0.00,419.85,1.595918e-04
288,36.2950,140.00,31.03,35.0000,24.3141,10.6859,600.0000,31.03,119.76,3.0300,0.00,419.76,1.600818e-04
289,36.1787,140.00,31.54,35.0000,24.3141,10.6859,600.0000,31.55,119.76,3.0300,0.00,419.68,1.605713e-04
290,35.5517,140.00,32.05,35.0000,24.3141,10.6859,600.0000,32.03,119.76,3.0300,2.94,419.59,1.610604e-04
291,35.8736,140.00,32.47,35.0000,24.3141,10.6859,600.0000,32.45,119.76,3.0300,2.85,419.50,1.615492e-04
292,35.5814,140.00,32.79,35.0000,24.3141,10.6859,600.0000,32.77,119.76,3.0300,2.85,419.42,1.620375e-04
293,36.4169,140.00,32.98,35.0000,24.3141,10.6859,600.0000,32.97,119.76,3.0300,2.53,419.33,1.625254e-04
294,36.1994,140.00,33.07,35.0000,24.3141,10.6859,600.0000,33.05,119.76,3.0300,2.92,419.25,1.630129e-04
295,35.7162,140.00,32.97,35.0000,24.3141,10.6859,600.0000,32.98,119.76,3.0300,0.00,419.16,1.635000e-04
296,36.3690,140.00,32.79,35.0000,24.3141,10.6859,600.0000,32.79,119.76,3.0300,2.10,419.07,1.639867e-04
297,35.5935,140.00,32.48,35.0000,24.3141,10.6859,600.0000,32.47,119.76,3.0300,2.50,418.99,1.644730e-04
298,35.4554,140.00,32.06,35.0000,24.3141,10.6859,600.0000,32.06,119.76,3.0300,1.99,418.90,1.649589e-04
299,35.5103,140.00,31.58,35.0000,24.3141,10.6859,600.0000,31.58,119.76,3.0300,0.00,418.82,1.654444e-04
300,35.9489,140.00,31.07,35.0000,24.3141,10.6859,600.0000,31.07,119.76,3.0300,0.00,418.73,1.659295e-04
301,35.5391,140.00,30.58,35.0000,24.3141,10.6859,600.0000,30.55,119.76,3.0300,3.05,418.65,1.664142e-04
302,36.0939,140.00,30.09,35.0000,24.3141,10.6859,600.0000,30.07,119.76,3.0300,2.73,418.56,1.668984e-04
303,36.1152,140.00,29.68,35.0000,24.3141,10.6859,600.0000,29.66,119.76,3.0300,2.85,418.48,1.673823e-04
304,35.6681,140.00,29.35,35.0000,24.3141,10.6859,600.0000,29.35,119.76,3.0300,0.00,418.39,1.678658e-04
305,35.6142,140.00,29.15,35.0000,24.3141,10.6859,600.0000,29.15,119.76,3.0300,2.15,418.31,1.683489e-04
306,36.0911,140.00,29.09,35.0000,24.3141,10.6859,600.0000,29.09,119.76,3.0300,2.31,418.23,1.688316e-04
307,35.4592,140.00,29.18,35.0000,24.3141,10.6859,600.0000,29.16,119.76,3.0300,2.84,418.14,1.693138e-04
308,35.8364,140.00,29.36,35.0000,24.3141,10.6859,600.0000,29.36,119.76,3.0300,0.00,418.06,1.697957e-04
309,35.9080,140.00,29.68,35.0000,24.3141,10.6859,600.0000,29.68,119.76,3.0300,0.00,417.97,1.702772e-04
310,36.2268,140.00,30.12,35.0000,24.3141,10.6859,600.0000,30.10,119.76,3.0300,2.76,417.89,1.707583e-04
311,35.7068,140.00,30.61,35.0000,24.3141,10.6859,600.0000,30.59,119.76,3.0300,2.90,417.80,1.712390e-04
312,35.6156,140.00,31.10,35.0000,24.3141,10.6859,600.0000,31.11,119.76,3.0300,0.00,417.72,1.717193e-04
313,35.6327,140.00,31.61,35.0000,24.3141,10.6859,600.0000,31.63,119.76,3.0300,0.00,417.64,1.721992e-04
314,35.8639,140.00,32.11,35.0000,24.3141,10.6859,600.0000,32.12,119.76,3.0300,0.00,417.55,1.726787e-04
315,35.8733,140.00,32.54,35.0000,24.3141,10.6859,600.0000,32.53,119.76,3.0300,2.49,417.47,1.731578e-04
316,35.3146,140.00,32.89,35.0000,24.3141,10.6859,600.0000,32.86,119.76,3.0300,3.18,417.39,1.736365e-04
317,35.7075,140.00,33.05,35.0000,24.3141,10.6859,600.0000,33.06,119.76,3.0300,0.00,417.30,1.741148e-04
318,35.2427,140.00,33.14,35.0000,24.3141,10.6859,600.0000,33.13,119.76,3.0300,2.72,417.22,1.745928e-04
319,35.2795,140.00,33.08,35.0000,24.3141,10.6859,600.0000,33.07,119.76,3.0300,2.81,417.14,1.750703e-04
320,36.0688,140.00,32.88,35.0000,24.3141,10.6859,600.0000,32.87,119.76,3.0300,2.78,417.05,1.755474e-04
321,35.4791,140.00,32.56,35.0000,24.3141,10.6859,600.0000,32.56,119.76,3.0300,2.64,416.97,1.760242e-04
322,35.6490,140.00,32.15,35.0000,24.3141,10.6859,600.0000,32.14,119.76,3.0300,2.55,416.89,1.765005e-04
323,35.9525,140.00,31.66,35.0000,24.3141,10.6859,600.0000,31.67,119.76,3.0300,0.00,416.81,1.769765e-04
324,36.0211,140.00,31.15,35.0000,24.3141,10.6859,600.0000,31.15,119.76,3.0300,0.00,416.72,1.774521e-04
325,35.5999,140.00,30.63,35.0000,24.3141,10.6859,600.0000,30.64,119.76,3.0300,0.00,416.64,1.779273e-04
326,35.5598,140.00,30.17,35.0000,24.3141,10.6859,600.0000,30.16,119.76,3.0300,2.60,416.56,1.784020e-04
327,35.4413,140.00,29.74,35.0000,24.3141,10.6859,600.0000,29.75,119.76,3.0300,0.00,416.48,1.788764e-04
328,35.3165,140.00,29.45,35.0000,24.3141,10.6859,600.0000,29.43,119.76,3.0300,2.88,416.39,1.793505e-04
329,35.3656,140.00,29.23,35.0000,24.3141,10.6859,600.0000,29.24,119.76,3.0300,0.00,416.31,1.798241e-04
330,34.9627,140.00,29.16,35.0000,24.3141,10.6859,600.0000,29.17,119.76,3.0300,0.00,416.23,1.802973e-04
331,35.1060,140.00,29.23,35.0000,24.3141,10.6859,600.0000,29.24,119.76,3.0300,0.00,416.15,1.807702e-04
332,35.6897,140.00,29.46,35.0000,24.3141,10.6859,600.0000,29.45,119.76,3.0300,2.84,416.07,1.812426e-04
333,35.0123,140.00,29.79,35.0000,24.3141,10.6859,600.0000,29.77,119.76,3.0300,2.85,415.98,1.817147e-04
334,35.2606,140.00,30.21,35.0000,24.3141,10.6859,600.0000,30.19,119.76,3.0300,3.03,415.90,1.821864e-04
335,35.4373,140.00,30.69,35.0000,24.3141,10.6859,600.0000,30.67,119.76,3.0300,2.80,415.82,1.826577e-04
336,35.5635,140.00,31.18,35.0000,24.3141,10.6859,600.0000,31.19,119.76,3.0300,0.00,415.74,1.831286e-04
337,35.1213,140.00,31.72,35.0000,24.3141,10.6859,600.0000,31.71,119.76,3.0300,2.49,415.66,1.835992e-04
338,35.2954,140.00,32.21,35.0000,24.3141,10.6859,600.0000,32.20,119.76,3.0300,2.55,415.58,1.840693e-04
339,34.9339,140.00,32.63,35.0000,24.3141,10.6859,600.0000,32.62,119.76,3.0300,2.76,415.50,1.845391e-04
340,35.3678,140.00,32.96,35.0000,24.3141,10.6859,600.0000,32.94,119.76,3.0300,2.98,415.42,1.850084e-04
341,35.1728,140.00,33.19,35.0000,24.3141,10.6859,600.0000,33.14,119.76,3.0300,3.27,415.33,1.854774e-04
342,34.8165,140.00,33.20,35.0000,24.3141,10.6859,600.0000,33.21,119.76,3.0300,0.00,415.25,1.859461e-04
343,35.6784,140.00,33.16,35.0000,24.3141,10.6859,600.0000,33.15,119.76,3.0300,2.49,415.17,1.864143e-04
344,34.8310,140.00,32.93,35.0000,24.3141,10.6859,600.0000,32.95,119.76,3.0300,0.00,415.09,1.868821e-04
345,35.6376,140.00,32.67,35.0000,24.3141,10.6859,600.0000,32.64,119.76,3.0300,3.13,415.01,1.873496e-04
346,35.1121,140.00,32.21,35.0000,24.3141,10.6859,600.0000,32.23,119.76,3.0300,0.00,414.93,1.878167e-04
347,35.1914,140.00,31.72,35.0000,24.3141,10.6859,600.0000,31.75,119.76,3.0300,0.00,414.85,1.882834e-04
348,34.8948,140.00,31.22,35.0000,24.3141,10.6859,600.0000,31.24,119.76,3.0300,0.00,414.77,1.887497e-04
349,35.2097,140.00,30.75,35.0000,24.3141,10.6859,600.0000,30.72,119.76,3.0300,3.13,414.69,1.892157e-04
350,34.9854,140.00,30.26,35.0000,24.3141,10.6859,600.0000,30.24,119.76,3.0300,2.87,414.61,1.896813e-04
351,35.1773,140.00,29.86,35.0000,24.3141,10.6859,600.0000,29.83,119.76,3.0300,3.08,414.53,1.901465e-04
352,35.4836,140.00,29.53,35.0000,24.3141,10.6859,600.0000,29.52,119.76,3.0300,2.71,414.45,1.906113e-04
353,34.7739,140.00,29.37,35.0000,24.3141,10.6859,600.0000,29.32,119.76,3.0300,3.39,414.37,1.910757e-04
354,34.9996,140.00,29.22,35.0000,24.3141,10.6859,600.0000,29.26,119.76,3.0300,0.00,414.29,1.915398e-04
355,34.7802,140.00,29.32,35.0000,24.3141,10.6859,600.0000,29.33,119.76,3.0300,0.00,414.21,1.920035e-04
356,34.8868,140.00,29.53,35.0000,24.3141,10.6859,600.0000,29.53,119.76,3.0300,0.00,414.13,1.924668e-04
357,35.1944,140.00,29.88,35.0000,24.3141,10.6859,600.0000,29.85,119.76,3.0300,2.98,414.05,1.929297e-04
358,35.4590,140.00,30.26,35.0000,24.3141,10.6859,600.0000,30.27,119.76,3.0300,0.00,413.97,1.933923e-04
359,34.7363,140.00,30.79,35.0000,24.3141,10.6859,600.0000,30.76,119.76,3.0300,3.19,413.89,1.938544e-04
360,35.4302,140.00,31.29,35.0000,24.3141,10.6859,600.0000,31.28,119.76,3.0300,2.88,413.82,1.943162e-04
361,35.3608,140.00,31.79,35.0000,24.3141,10.6859,600.0000,31.80,119.76,3.0300,0.00,413.74,1.947777e-04
362,35.2899,140.00,32.32,35.0000,24.3141,10.6859,600.0000,32.28,119.76,3.0300,3.16,413.66,1.952387e-04
363,35.1422,140.00,32.71,35.0000,24.3141,10.6859,600.0000,32.70,119.76,3.0300,2.64,413.58,1.956994e-04
364,34.6947,140.00,33.02,35.0000,24.3141,10.6859,600.0000,33.02,119.76,3.0300,0.00,413.50,1.961597e-04
365,34.8912,140.00,33.27,35.0000,24.3141,10.6859,600.0000,33.23,119.76,3.0300,3.23,413.42,1.966197e-04
366,35.0798,140.00,33.30,35.0000,24.3141,10.6859,600.0000,33.30,119.76,3.0300,2.51,413.34,1.970793e-04
367,34.8824,140.00,33.25,35.0000,24.3141,10.6859,600.0000,33.23,119.76,3.0300,2.77,413.26,1.975385e-04
368,34.8014,140.00,33.08,35.0000,24.3141,10.6859,600.0000,33.04,119.76,3.0300,3.31,413.19,1.979973e-04
369,34.7152,140.00,32.73,35.0000,24.3141,10.6859,600.0000,32.72,119.76,3.0300,2.49,413.11,1.984557e-04
370,34.9930,140.00,32.32,35.0000,24.3141,10.6859,600.0000,32.31,119.76,3.0300,2.68,413.03,1.989138e-04
371,34.4389,140.00,31.83,35.0000,24.3141,10.6859,600.0000,31.83,119.76,3.0300,0.00,412.95,1.993716e-04
372,35.0177,140.00,31.32,35.0000,24.3141,10.6859,600.0000,31.32,119.76,3.0300,0.00,412.87,1.998289e-04
373,34.3649,140.00,30.80,35.0000,24.3141,10.6859,600.0000,30.80,119.76,3.0300,0.00,412.80,2.002859e-04
374,35.1151,140.00,30.35,35.0000,24.3141,10.6859,600.0000,30.33,119.76,3.0300,2.95,412.72,2.007425e-04
375,34.5878,140.00,29.85,35.0000,24.3141,10.6859,600.0000,29.91,119.76,3.0300,0.00,412.64,2.011987e-04
376,34.7913,140.00,29.60,35.0000,24.3141,10.6859,600.0000,29.60,119.76,3.0300,0.00,412.56,2.016546e-04
377,35.0668,140.00,29.43,35.0000,24.3141,10.6859,600.0000,29.40,119.76,3.0300,3.11,412.48,2.021101e-04
378,34.4641,140.00,29.35,35.0000,24.3141,10.6859,600.0000,29.34,119.76,3.0300,2.68,412.41,2.025653e-04
379,35.1706,140.00,29.41,35.0000,24.3141,10.6859,600.0000,29.41,119.76,3.0300,0.00,412.33,2.030201e-04
380,34.8611,140.00,29.60,35.0000,24.3141,10.6859,600.0000,29.61,119.76,3.0300,0.00,412.25,2.034745e-04
381,35.1068,140.00,29.97,35.0000,24.3141,10.6859,600.0000,29.94,119.76,3.0300,3.20,412.18,2.039285e-04
382,34.4924,140.00,30.35,35.0000,24.3141,10.6859,600.0000,30.35,119.76,3.0300,0.00,412.10,2.043822e-04
383,34.9279,140.00,30.83,35.0000,24.3141,10.6859,600.0000,30.84,119.76,3.0300,0.00,412.02,2.048355e-04
384,34.9653,140.00,31.33,35.0000,24.3141,10.6859,600.0000,31.36,119.76,3.0300,0.00,411.94,2.052885e-04
385,34.3412,140.00,31.93,35.0000,24.3141,10.6859,600.0000,31.88,119.76,3.0300,3.35,411.87,2.057411e-04
386,34.3649,140.00,32.43,35.0000,24.3141,10.6859,600.0000,32.37,119.76,3.0300,3.48,411.79,2.061933e-04
387,34.7749,140.00,32.78,35.0000,24.3141,10.6859,600.0000,32.78,119.76,3.0300,0.00,411.71,2.066452e-04
388,34.1546,140.00,33.14,35.0000,24.3141,10.6859,600.0000,33.11,119.76,3.0300,3.15,411.64,2.070967e-04
389,34.5083,140.00,33.33,35.0000,24.3141,10.6859,600.0000,33.31,119.76,3.0300,2.88,411.56,2.075478e-04
390,34.2615,140.00,33.40,35.0000,24.3141,10.6859,600.0000,33.38,119.76,3.0300,2.99,411.49,2.079986e-04
391,34.1246,140.00,33.39,35.0000,24.3141,10.6859,600.0000,33.32,119.76,3.0300,3.59,411.41,2.084490e-04
392,34.2342,140.00,33.10,35.0000,24.3141,10.6859,600.0000,33.12,119.76,3.0300,0.00,411.33,2.088991e-04
393,34.5564,140.00,32.81,35.0000,24.3141,10.6859,600.0000,32.81,119.76,3.0300,2.64,411.26,2.093488e-04
394,34.6863,140.00,32.45,35.0000,24.3141,10.6859,600.0000,32.39,119.76,3.0300,3.38,411.18,2.097981e-04
395,34.4590,140.00,31.96,35.0000,24.3141,10.6859,600.0000,31.92,119.76,3.0300,3.28,411.10,2.102471e-04
396,34.3600,140.00,31.44,35.0000,24.3141,10.6859,600.0000,31.40,119.76,3.0300,3.21,411.03,2.106957e-04
397,34.8550,140.00,30.94,35.0000,24.3141,10.6859,600.0000,30.89,119.76,3.0300,3.43,410.95,2.111440e-04
398,34.7179,140.00,30.43,35.0000,24.3141,10.6859,600.0000,30.41,119.76,3.0300,2.88,410.88,2.115919e-04
399,34.4572,140.00,30.03,35.0000,24.3141,10.6859,600.0000,30.00,119.76,3.0300,3.09,410.80,2.120394e-04
400,34.2808,140.00,29.66,35.0000,24.3141,10.6859,600.0000,29.68,119.76,3.0300,0.00,410.73,2.124866e-04
401,34.3142,140.00,29.47,35.0000,24.3141,10.6859,600.0000,29.49,119.76,3.0300,0.00,410.65,2.129335e-04
402,34.8136,140.00,29.43,35.0000,24.3141,10.6859,600.0000,29.42,119.76,3.0300,2.57,410.58,2.133800e-04
403,34.2165,140.00,29.55,35.0000,24.3141,10.6859,600.0000,29.49,119.76,3.0300,3.43,410.50,2.138261e-04
404,34.1110,140.00,29.68,35.0000,24.3141,10.6859,600.0000,29.70,119.76,3.0300,0.00,410.43,2.142719e-04
405,34.3585,140.00,30.08,35.0000,24.3141,10.6859,600.0000,30.02,119.76,3.0300,3.49,410.35,2.147173e-04
406,34.3331,140.00,30.50,35.0000,24.3141,10.6859,600.0000,30.44,119.76,3.0300,3.48,410.28,2.151623e-04
407,34.5773,140.00,30.91,35.0000,24.3141,10.6859,600.0000,30.92,119.76,3.0300,0.00,410.20,2.156070e-04
408,34.6607,140.00,31.44,35.0000,24.3141,10.6859,600.0000,31.44,119.76,3.0300,0.00,410.13,2.160514e-04
409,34.1435,140.00,31.95,35.0000,24.3141,10.6859,600.0000,31.96,119.76,3.0300,0.00,410.05,2.164954e-04
410,34.3263,140.00,32.51,35.0000,24.3141,10.6859,600.0000,32.45,119.76,3.0300,3.50,409.98,2.169391e-04
411,34.1462,140.00,32.90,35.0000,24.3141,10.6859,600.0000,32.87,119.76,3.0300,3.22,409.90,2.173824e-04
412,34.5242,140.00,33.16,35.0000,24.3141,10.6859,600.0000,33.19,119.76,3.0300,0.00,409.83,2.178253e-04
413,33.7794,140.00,33.35,35.0000,24.3141,10.6859,600.0000,33.39,119.76,3.0300,0.00,409.75,2.182679e-04
414,34.3307,140.00,33.41,35.0000,24.3141,10.6859,600.0000,33.46,119.76,3.0300,0.00,409.68,2.187101e-04
415,34.1263,140.00,33.47,35.0000,24.3141,10.6859,600.0000,33.40,119.76,3.0300,3.54,409.61,2.191520e-04
416,34.6048,140.00,33.20,35.0000,24.3141,10.6859,600.0000,33.20,119.76,3.0300,1.82,409.53,2.195936e-04
417,34.4682,140.00,32.84,35.0000,24.3141,10.6859,600.0000,32.89,119.76,3.0300,0.00,409.46,2.200348e-04
418,34.1997,140.00,32.43,35.0000,24.3141,10.6859,600.0000,32.48,119.76,3.0300,0.00,409.38,2.204756e-04
419,34.1852,140.00,31.96,35.0000,24.3141,10.6859,600.0000,32.00,119.76,3.0300,0.00,409.31,2.209161e-04
420,34.3529,140.00,31.49,35.0000,24.3141,10.6859,600.0000,31.48,119.76,3.0300,2.55,409.24,2.213562e-04
421,34.5659,140.00,31.02,35.0000,24.3141,10.6859,600.0000,30.97,119.76,3.0300,3.35,409.16,2.217960e-04
422,34.3757,140.00,30.44,35.0000,24.3141,10.6859,600.0000,30.49,119.76,3.0300,0.00,409.09,2.222355e-04
423,34.5690,140.00,30.04,35.0000,24.3141,10.6859,600.0000,30.08,119.76,3.0300,0.00,409.02,2.226746e-04
424,33.6298,140.00,29.91,35.0000,24.3141,10.6859,600.0000,29.77,119.76,3.0300,4.07,408.94,2.231134e-04
425,33.6148,140.00,29.69,35.0000,24.3141,10.6859,600.0000,29.57,119.76,3.0300,3.91,408.87,2.235518e-04
426,33.9305,140.00,29.59,35.0000,24.3141,10.6859,600.0000,29.50,119.76,3.0300,3.68,408.80,2.239898e-04
427,34.0433,140.00,29.67,35.0000,24.3141,10.6859,600.0000,29.58,119.76,3.0300,3.75,408.72,2.244276e-04
428,34.1518,140.00,29.88,35.0000,24.3141,10.6859,600.0000,29.78,119.76,3.0300,3.83,408.65,2.248649e-04
